2021-06-11,Starrett 196A1Z In Case and Box,30,90,60,2021-08-09,79-A-1,,79\,Starting Price: 100,,
2021-06-11,18% Buyer's Premium,32.4,,,,,,Starting Price: ,,
2021-06-11,Tax,16.99,,,,,,Starting Price: ,,
2021-06-16,Bearing lot,60,1658.061,1598.061,,,,Starting Price: \,Heath\, Chicago Heights Sure Industrial Truck Side Mirror Manufacturer,,
2021-06-16,MRC 5200 SBKFF H503,,38.76,,,236-A,\,5\,6\,4\,2,236-A\,Init Quantity: 5,,5
2021-06-16,MRC 5201 SBKFF H301 ,,15.81,,,236-B,\,5\,6\,4\,2,236-B\,Init Quantity: 2,,2
2021-06-16,MRC 5202 SBKFF H502,,20.81,,,236-C,\,6\,6\,4\,2,236-C\,Init Quantity: 3,,3
2021-06-16,MRC 5203 SBKFF H502,,87.16,,,236-D,\,7\,6\,4\,2,236-D\,Init Quantity: 8,,8
2021-06-16,MRC 5203 SBKFF H301,,28.03,,,236-E,\,7\,6\,4\,2,236-E\,Init Quantity: 3,,3
2021-06-16,MRC 305MFF-0022,,0,,,236-F,\,13\,6\,8\,3,236-F\,Init Quantity: 1,,1
2021-06-16,MRC 207 SFFC 0131,,0,,,236-G,2\,\,6\,8\,3,236-G\,Init Quantity: 1\, Actual Weight: (1lb 5oz),,1
2021-06-16,MRC 5209M H501,,29.59,,,236-H,3\,\,6\,7\,8,236-H\,Init Quantity: 2\, Actual Weight: (2lb\, 5oz),,2
2021-06-16,McGill CFH 1/2 (NO PLUG),,0,,,237-A,\,4\,6\,4\,3,237-A\,Init Quantity: 1,,1
2021-06-16,McGill CFH 1/2 (1 PLUG),,0,,,237-B,\,4\,6\,4\,3,237-B\,Init Quantity: 1,,1
2021-06-16,McGill CFH 11/16 S,,0,,,237-C,\,4\,6\,4\,2,237-C\,Init Quantity: 3,,3
2021-06-16,McGill CYR 3/4,,15.41,,,237-D,\,4\,6\,4\,2,237-D\,Init Quantity: 3,,3
2021-06-16,McGill CYR 1,,0,,,237-E,\,6\,6\,4\,2,237-E\, (Middle one of 3 thrown out)\, E-1 thrown out?\,Init Quantity: 2,,2
2021-06-16,McGill CF 1 1/8,,28.25,,,237-F,\,8\,6\,8\,3,237-F\, 2 Packing Pics\,Init Quantity: 4,,4
2021-06-16,McGill CF 1 1/4 B,,8.36,,,237-G,\,10\,6\,8\,4,237-G\,Init Quantity: 1,,1
2021-06-16,McGill CYR 1 1/4,,29.39,,,237-H,\,8\,6\,8\,4,237-H\,Init Quantity: 4,,4
2021-06-16,McGill CCFH 1 3/8 SB (1 PLUG),,13.52,,,237-I,\,11\,6\,8\,3,237-I\,Init Quantity: 1,,1
2021-06-16,McGill CCFH 1 3/8 SB (NO PLUG),,0,,,237-J,\,12\,6\,8\,3,237-J\,Init Quantity: 1,,1
2021-06-16,McGill CF 1 1/2,,14.15,,,237-K,\,14\,6\,8\,4,237-K\,Init Quantity: 1,,1
2021-06-16,McGill CYR 1 3/4 S,,74.61,,,237-L,\,15\,6\,8\,4,237-L\,Init Quantity: 7,,7
2021-06-16,McGill CF 1 7/8,,0,,,237-M,2\,\,6\,8\,4,237-M\,Init Quantity: 2\, Actual Weight: (1lb\, 3oz),,2
2021-06-16,McGill CF 2,,30.41,,,237-N,2\,\,10\,13\,5,237-N\,Init Quantity: 2\, Actual Weight: (1lb\, 12oz),,2
2021-06-16,McGill MI 8 N,,0,,,237-O,\,4\,6\,4\,3,237-O\,Init Quantity: 4,,4
2021-06-16,McGill MB 25 3/4 * (NO  OD Nib),,0,,,237-P,\,10\,6\,8\,4,237-P\,Init Quantity: 1,,1
2021-06-16,McGill MB 25 3/4 * (OD Nib),,0,,,237-Q,\,11\,6\,8\,4,237-Q\,Init Quantity: 1,,1
2021-06-16,McGill MR 24,,4.24,,,237-R,\,12\,6\,8\,4,237-R\,Init Quantity: 1,,1
2021-06-16,McGill CF 3/4 10 Pieces,,0,,,237-S,\,1\,15\,9\,7\,6,237-S\,Init Quantity: 1,,1
2021-06-16,McGill CF 3/4 4 Pieces,,0,,,237-T,\,1\,3\,9\,7\,6,237-T\,Init Quantity: 1,,1
2021-06-16,McGill CF 7/8 6 Pieces,,0,,,237-U,\,1\,11\,9\,7\,6,237-U\,Init Quantity: 1,,1
2021-06-16,Timken 1985,,21.05,,,248-A,\,11\,6\,8\,3,248-A\,Init Quantity: 1,,1
2021-06-16,Timken 05185 CUP,,0,,,248-B,\,8\,6\,8\,3,248-B\,Init Quantity: 1,,1
2021-06-16,Timken 07000LA 902A1,,12.39,,,248-C,\,9\,6\,8\,3,248-C\,Init Quantity: 1,,1
2021-06-16,Timken 07100,,25.965,,,248-D,\,8\,6\,8\,3,248-D\,Init Quantity: 7,,7
2021-06-16,Timken 07196,,13.41,,,248-E,\,11\,6\,8\,3,248-E\,Init Quantity: 2,,2
2021-06-16,Timken LM12710,,0,,,248-F,\,7\,6\,8\,3,248-F\,Init Quantity: 2,,2
2021-06-16,Timken LM12749,,9.7,,,248-G,\,8\,6\,8\,3,248-G\,Init Quantity: 2,,2
2021-06-16,Timken 17520,,8.25,,,248-H,\,7\,6\,8\,3,248-H\,Init Quantity: 4,,4
2021-06-16,Timken 17580,,53.66,,,248-I,\,8\,6\,8\,3,248-I\,Init Quantity: 3,,3
2021-06-16,Timken Torrington IR-182220,,8.48,,,248-J,\,8\,6\,8\,3,248-J\,Init Quantity: 2,,2
2021-06-16,Timken 332A,,33.4,,,248-K,\,13\,10\,13\,3,248-K\,Init Quantity: 2,,2
2021-06-16,Timken 344,,0,,,248-L,2\,\,10\,13\,3,248-L\,Init Quantity: 2\, Actual Weight: (1lb\, 1oz),,2
2021-06-16,Timken 363,,36.8,,,248-M,\,14\,10\,13\,3,248-M\,Init Quantity: 2,,2
2021-06-16,Timken 365,,34.18,,,248-N,2\,\,10\,13\,3,248-N\,Init Quantity: 2\, Actual Weight: (1lb\, 2oz),,2
2021-06-16,Timken 23256 CUP,,0,,,248-O,,248-O\,Init Quantity: 1,,1
2021-06-16,Timken 52400 52618 CUP and CONE,,36.61,,,248-P,7\,\,9\,9\,5,248-P\,Init Quantity: 1,,1
2021-06-16,Timken 34300 CONE 34478 CUP 69845 ITEM 1\, Grade 3,,24.78,,,248-Q,4\,\,12\,8\,4,248-Q\,Init Quantity: 1,,1
2021-06-16,Timken 52618 52400,,-26.08,,,248-R,7\,\,10\,10\,5,248-R\,Init Quantity: 1,,1
2021-06-16,Timken HM212049,,-4.025,,,248-S,4\,\,11\,9\,4,248-S\,Init Quantity: 1,,1
2021-06-16,Timken HM212011,,21.5,,,248-T,3\,\,11\,9\,4,248-T\,Init Quantity: 2,,2
2021-06-16,Timken HM218210,,9.23,,,248-U,3\,\,11\,9\,4,248-U\,Init Quantity: 2,,2
2021-06-16,SKF 39520,,2.97,,,251-A,2\,\,11\,9\,4,251-A\,Init Quantity: 1,,1
2021-06-16,SKF 756A BF-25,,0,,,251-B,9\,\,16\,12\,7,251-B\,Init Quantity: 2,,2
2021-06-16,SKF N4078,,0,,,251-C,2\,\,10\,13\,4,251-C\,Init Quantity: 1\, Actual Weight: (1lb 8oz),,1
2021-06-16,SKF 39590,,1.67,,,251-D,3\,\,10\,13\,5,251-D\,Init Quantity: 1\, Actual Weight: (2lb 5oz),,1
2021-06-16,SKF HM212047 BF-25,,0,,,251-E,5\,\,12\,8\,4,251-E\,Init Quantity: 2\, Actual Weight: (4lb\, 2oz),,2
2021-06-16,SKF 47620 BF-25,,3.82,,,251-F,3\,\,12\,8\,4,251-F\,Init Quantity: 1\, Actual Weight: (2lbs\, 7oz),,1
2021-06-16,SKF 752 BF-25 *** NO PICS,,0,,,251-G,6\,\,16\,12\,7,251-G\,Init Quantity: 1,,1
2021-06-16,SKF 6200 2ZJEM,,-8.4,,,251-H,\,4\,5\,8\,2,251-H\,Init Quantity: 2,,2
2021-06-16,SKF 6005 2ZJEM,,21.77,,,251-I,\,7\,6\,10\,3,251-I\,Init Quantity: 6,,6
2021-06-16,SKF 6203 2ZJEM (older RED packaging),,0.65,,,251-J,\,6\,5\,8\,2,251-J\,Init Quantity: 1,,1
2021-06-16,SKF 6203 2ZJEM (newer BLUE packaging),,1.475,,,251-K,\,6\,5\,8\,2,251-K\,Init Quantity: 1,,1
2021-06-16,SKF 6205 2RSJEM,,6.43,,,251-L,\,9\,6\,10\,2,251-L\,Init Quantity: 1,,1
2021-06-16,SKF 6205 2RS1 C3 0E6,,5.71,,,251-M,\,10\,6\,10\,3,251-M\,Init Quantity: 1,,1
2021-06-16,SKF 6205 2ZJEM,,3.085,,,251-N,\,9\,6\,10\,3,251-N\,Init Quantity: 1,,1
2021-06-16,SKF 6206 2ZJEM,,59.4,,,251-O,\,12\,6\,10\,3,251-O\,Init Quantity: 7,,7
2021-06-16,SKF 6207 2RSJEM (older RED packaging),,4.11,,,251-P,1\,\,6\,10\,3,251-P\,Init Quantity: 2\, Actual Weight: (15oz),,2
2021-06-16,SKF 6207 2ZJEM,,21.5,,,251-Q,\,1\,2\,6\,10\,4,251-Q\,Init Quantity: 2,,2
2021-06-16,****SKF 6207 RSJEM REVISIT!!!!***** (multiple different ones),,0,,,251-R,,251-R\,Init Quantity: 4,,4
2021-06-16,SKF 6304 JEM,,1.62,,,251-S,\,10\,6\,10\,3,251-S\,Init Quantity: 1,,1
2021-06-16,SKF 6305 2ZJEM,,1.28,,,251-T,\,13\,6\,10\,3,251-T\,Init Quantity: 1,,1
2021-06-16,SKF 6306 2ZJEM,,2.8,,,251-U,\,1\,3\,6\,10\,3,251-U\,Init Quantity: 1,,1
2021-06-16,SKF 6308 JEM,,3.01,,,251-V,2\,12\,12\,8\,4,251-V\,Init Quantity: 1,,1
2021-06-16,SKF 6308 2ZJEM,,3.6,,,251-W,\,2\,10\,12\,8\,4,251-W\,Init Quantity: 1,,1
2021-06-16,SKF 6210 JEM,,14.1,,,251-X,2\,7\,12\,8\,4,251-X\,Init Quantity: 2,,2
2021-06-16,SKF 6012 2Z C3 HT51,,0,,,251-Y,\,2\,4\,12\,8\,4,251-Y\,Init Quantity: 2,,2
2021-06-16,NSK 5202 JZZ,,0,,,252-A,\,6\,6\,10\,3,252-A\,Init Quantity: 4,,4
2021-06-16,NSK 6201 ZZ C3,,0.65,,,252-B,\,6\,6\,10\,3,252-B\,Init Quantity: 1,,1
2021-06-16,NSK 6202 VV C3,,5.7,,,252-C,\,6\,6\,10\,3,252-C\,Init Quantity: 1,,1
2021-06-16,NSK 6202 ZZ C3,,10.67,,,252-D,\,6\,6\,10\,3,252-D\,Init Quantity: 3,,3
2021-06-16,NSK 6203 625 VV C3,,16.68,,,252-E,\,7\,6\,10\,3,252-E\,Init Quantity: 4,,4
2021-06-16,NSK 6908 DDU PA3AKCX,,7.73,,,252-F,\,1\,3\,10\,13\,5,252-F\,Init Quantity: 2,,2
2021-06-16,NSK 6305 ZZ C3,,10.36,,,252-G,\,1\,7\,8\,8\,6,252-G\,Init Quantity: 2,,2
2021-06-16,NSK 6306 ZZ C3,,5.35,,,252-H,\,1\,9\,8\,8\,6,252-H\,Init Quantity: 1,,1
2021-06-16,NSK 6207 VV C3,,0,,,252-I,\,1\,8\,8\,8\,6,252-I\,Init Quantity: 1,,1
2021-06-16,NSK 6208 VV C3,,3.65,,,252-J,\,1\,11\,8\,8\,6,252-J\,Init Quantity: 1,,1
2021-06-16,NSK 6009 ZZ CE,,3.28,,,252-K,\,1\,6\,8\,8\,5,252-K\,Init Quantity: 1,,1
2021-06-16,NSK 6211 VV C3,,4.5,,,252-L,\,1\,9\,10\,8\,7,252-L\,Init Quantity: 1,,1
2021-06-16,RBC HEIM RF102214PP,,80.96,,,253-A,\,6\,6\,10\,3,253-A\,Init Quantity: 9,,9
2021-06-16,RBC IR7275,,0,,,253-B,\,8\,6\,10\,3,253-B\,Init Quantity: 1,,1
2021-06-16,Consolidated CJ R-4-ZZ,,0,,,254-A,\,3\,5\,8\,2,254-A\,Init Quantity: 11,,11
2021-06-16,Consolidated 61907-2RS,,14.41,,,254-B,\,8\,6\,10\,3,254-B\,Init Quantity: 3,,3
2021-06-16,Torrington IR-182220,,0,,,255-A,\,7\,6\,10\,3,255-A\,Init Quantity: 1,,1
2021-06-16,Torrington B-2220,,13.58,,,255-B,\,8\,6\,10\,4,255-B\,Init Quantity: 2,,2
2021-06-16,General 77 R 8,,0.421,,,256-A,\,4\,5\,8\,2,256-A\,Init Quantity: 1,,1
2021-06-16,****GET CONF PICS,,0,,,256-B,\,2\,4\,8\,8\,6,256-B\,Init Quantity: 1,,1
2021-06-16,FAG 6205 2ZR C3,,3.32,,,257-A,\,10\,6\,10\,3,257-A\,Init Quantity: 1,,1
2021-06-16,FAG 6206 2ZR C3,,20.6,,,257-B,\,13\,6\,10\,3,257-B\,Init Quantity: 4,,4
2021-06-16,Bower BCA A8 A-18,,0,,,258-A,\,1\,5\,8\,8\,6,258-A\,Init Quantity: 2,,2
2021-06-16,Aetna E 25,,7.15,,,259-A,\,1\,12\,8\,8\,6,259-A\,Init Quantity: 1,,1
2021-06-16,NDH Delco 5502,,4.85,,,260-A,\,8\,6\,10\,3,260-A\,Init Quantity: 1,,1
2021-06-16,NDH Delco Z9507,,3.65,,,260-B,\,1\,6\,10\,13\,4,260-B\,Init Quantity: 1,,1
2021-06-16,NTN 6009 LLB C3 5C,,3.11,,,261-A,\,1\,4\,7\,8\,5,261-A\,Init Quantity: 1,,1
2021-06-16,NTN 6009 LLB 2AUI,,3.25,,,261-B,\,1\,3\,8\,7\,5,261-B\,Init Quantity: 1,,1
2021-06-16,NTN 6209 ZZ C3,,2.185,,,261-C,\,2\,1\,10\,7\,6,261-C\,Init Quantity: 1,,1
2021-06-16,Seal Master Gold Line 2-24  2-1/4\" Bore,,84.4,,,262-A,5\,2\,8\,8\,6,262-A\,Init Quantity: 2,,2
2021-06-16,Seal Master Gold Line ER-32,,132.79,,,262-B,\,4\,4\,8\,8\,6,262-B\,Init Quantity: 4,,4
2021-06-16,Seal Master Gold Line NP-12 3/4,,14.59,,,262-C,\,2\,10\,9\,7\,4,262-C\,Init Quantity: 2,,2
2021-06-16,Fafnir 1108KRR + Col Collar,,241.77,,,263-A,\,2\,8\,9\,6\,4,263-A\,Init Quantity: 6,,6
2021-06-16,Fafnir 205KDD,,27.09,,,263-B,\,11\,6\,10\,3,263-B\,Init Quantity: 6,,6
2021-06-16,Fafnir 206P,,6.49,,,263-C,\,1\,3\,9\,7\,4,263-C\,Init Quantity: 1,,1
2021-06-16,****GET CONF PICS,,0,,,263-D,\,2\,5\,9\,7\,4,263-D\,Init Quantity: 2,,2
2021-06-16,Hyatt HM212011 CUP ***Get Pics,,0,,,,,,,
2021-06-16,Federal Mogul HM518410,,3.05,,,264-A,\,2\,8\,10\,13\,5,264-A\,Starting Price: 2,,
2021-06-16,Bower BCA 47620,,10.325,,,265-A,\,2\,4\,12\,9\,4,265-A\,Starting Price: 1,,
2021-06-16,Bower BCA HM516410,,3.1,,,265-B,\,3\,6\,14\,11\,6,265-B\,Starting Price: 1,,
2021-06-16,Bower BCA G5 213,,0,,,265-C,\,3\,8\,12\,8\,6,265-C\,Starting Price: 1,,
2021-06-16,Lot,20,,,,,,Starting Price: ,,
2021-06-16,Armstrong Knurling Tool,,,,,,,Starting Price: ,,
2021-06-16,2 Lathe Insert Holders,,,,,,,Starting Price: ,,
2021-06-16,Precision Bevel Protractor + Case Made In Japan,35,,,,,,Starting Price: ,,
2021-06-16,18% Buyer's Premium,20.7,,-20.7,,,,Starting Price: ,,
2021-06-16,Tax,13.57,,-13.5,,,,Starting Price: ,,
2021-07-17,Clausing 15\" DP Head Plate Replacement,61,,-61,,,,Starting Price: ,,
2021-07-30,3 - 15-Drawer  Parts Cabinets W/ Contents,10,,,,,,Starting Price: \,Came with small carbide endmills!,,
2021-07-30,High Voltage Probe,10,,,,,,Starting Price: ,,
2021-07-30,Helios 42\" Vernier Caliper W/ Case,50,,,,,,Starting Price: ,,
2021-08-01,1 1/2 Ton Napa Jack,45,,,,,,Starting Price: ,,
2021-08-01,Misc Oxy-Acet Tools,140,,,,,,Starting Price: ,,
2021-08-04,Lot Astd Taps and Dies,10,,,,,,Starting Price: ,,
2021-08-04,Lot Astd Tooling (4 live centers) lot 84A Maynards,37.5,25,-12.5,,,,Starting Price: ,,
2021-08-04,Knee Handle\, 15/16\" Square Drive,,25,,2022-07-26,162-A-1,5\,\,15\,8\,6,162\,Starting Price: ,,
2021-08-04,10\" 3-Jaw Hydraulic Chuck - MMK,25,,,,234-A-1,96\,\,15\,14\,9,234\,Starting Price: \, Actual Weight: (94lbs),,
2021-08-04,10\" 3-Jaw Hydraulic Chuck - Strong,25,,,,233-A-1,80\,\,15\,14\,9,233\,Starting Price: RELABELED FROM 232\, Actual Weight: (77lbs),,
2021-08-04,Lot Astd Lathe Tool Holders (10 insert holders) lot 392 Maynards\,,45,,,,,,Starting Price: ,,
2021-08-04,Lot Astd Carbide Endmills,80,,,,,,Starting Price: ,,
2021-08-04,Lot Astd Carbide Endmills,80,,,,,,Starting Price: ,,
2021-08-04,Lot Astd Taps,40,,,,,,Starting Price: ,,
2021-08-04,Lot,60,0,-60,,,,Starting Price: ,,
2021-08-04,3 Large Starrett Squares,,,,,,,Starting Price: ,,
2021-08-04,Tap Die Set,,,,,152-A-1,5\,\,13\,10\,6,152\,Starting Price: ,,
2021-08-04,18%,72.45,,-72.45,,,,Starting Price: ,,
2021-08-04,Tax,47.5,,-47.5,,,,Starting Price: ,,
2021-08-15,Stanley Rule and Level Plow Plane\, Millers Patent,55,76,21,2022-03-04,108-A-1,6\,\,16\,12\,7,108\,Starting Price: ,,
2021-08-26,Victor Oxy-Acetylene Kit,60,200,140,2023-04-01,,,Starting Price: ,,
2021-08-29,Makita Angle Grinder XAG06,80,,,,,,Starting Price: \,Present for Bini,,
2021-08-29,Battery for Angle Grinder (18V 5ah),50,,,,,,Starting Price: ,,
2021-09-12,81 Pc. Gage Block Set\, Grade 0\, Complete,100,56,-44,2022-09-21,87-A-1,,87\,Starting Price: 0.99A,,
2021-09-15,Shipping Boxes,77,,-77,,,,Starting Price: ,,
2021-09-24,Anvil,20,,,,,,Starting Price: ,,
2021-09-24,Lot,10,,,,,,Starting Price: ,,
2021-09-24,Thor right angle drill,,,,,,,Starting Price: ,,
2021-09-24,Soldering Wire,,,,,,,Starting Price: ,,
2021-09-24,Starrett 2\" micrometer,,,,,,,Starting Price: ,,
2021-09-24,Variac,,,,,,,Starting Price: ,,
2021-09-24,Lot,5,,,,,,Starting Price: ,,
2021-09-24,Screwdriver,,,,,,,Starting Price: ,,
2021-09-24,Weiss shears,,,,,,,Starting Price: ,,
2021-09-24,Headphones,5,,,,,,Starting Price: ,,
2021-09-24,Lot,5,,,,,,Starting Price: ,,
2021-09-24,Strap wrench,,,,,,,Starting Price: ,,
2021-09-24,Another Weiss shear,,,,,,,Starting Price: ,,
2021-09-24,Brush,0.5,,,,,,Starting Price: ,,
2021-09-24,Snap On Torque Wrench,40,,,,,,Starting Price: \,From Chris Offer Up,,
2021-09-25,Canon Rebel 6T + chargers\, tripod\, lens\, macro HD lens\, case\, orig. box,90,,,,,,Starting Price: ,,
2021-10-17,Starrett Protractor,5,,,,,,Starting Price: ,,
2021-10-30,6 Planes,25,4,-21,,,,Starting Price: ,,
2021-10-30,Sandusky Wooden Plane,,4,,2022-04-14,131-A-1,9\,\,25\,9\,6,131\,Starting Price: ,,
2021-10-31,Craftsman-USA 5/16-1\" Combination Wrench Set,25,,,,,,Starting Price: ,,
2021-10-31,Craftsman-USA 5-17mm Combination Wrench Set,35,,,,,,Starting Price: ,,
2021-10-31,Dunlap Vise #5244 W/ Swivel Base,30,,,,,,Starting Price: ,,
2021-10-31,Wen 930 Wood Planer,5,,,,,,Starting Price: ,,
2021-11-08,Gear Wrench Set (10\,12\,13\,14\,15\,17\,  5/16\, 3/8\, 7/16\, 1/2\,  9/16\, 5/8\, 11/16\, 3/4),30,,,,88-A-1,,88\,Starting Price: ,,
2021-12-07,Bosch 1198 VSR Hammer Drill,15,,,,90-A-1,,90\,Starting Price: ,,
2021-12-07,Lot,45,160.99,115.99,,,,Starting Price: ,,
2021-12-07,3 Large Williams Super Wrenches,,150,,2022-01-14,99-A-1,,99\,Starting Price: \,Added 1 superwrench and 1 Blackhawk Wrench from 12/16/21 Lot as well,,
2021-12-07,2 - 12\" Bar clamps Pittsburgh and Bessy,,10,,2022-01-28,91-A-1,3\,8\,0\,0\,0,91\,Starting Price: ,,
2021-12-07,Coes Wrench 15\",,0.99,,2022-01-26,92-A-1,,92\,Starting Price: ,,
2021-12-07,Snap On Timing Light,20,,,,,,Starting Price: ,,
2021-12-07,Astd HSS & Brazed Carbide Lathe Bits,20,,,,,,Starting Price: ,,
2021-12-07,Dumore Tool Post Grinder,100,,,,,,Starting Price: ,,
2021-12-07,Lot 20 Adj Reamers,30,12.49,-17.51,,,,Starting Price: ,,
2021-12-07,(19) 1Big 10Med 8Sm Astd Adj Reamers,,0.99,,,98-A-1,22\,\,22\,6\,8,98\,Starting Price: ,,
2021-12-07,6 Morse Brass expansion Reamers (13/16. 7/8\, 15/16\, 1\, 1 3/8\, 1 1/2 (Cleveland)),,11.5,,2022-03-04,105-A-1,15\,\,16\,7\,5,105\,Starting Price: ,,
2021-12-07,More Adj. Reamers,5,,,,,,Starting Price: ,,
2021-12-07,Set Evans Adj Reamers,,,,,101-A-1,16\,\,22\,5\,4,101\,Starting Price: ,,
2021-12-07,11 Misc Reamers (W/ Green tip waxed one),,,,,109-A-1,12\,\,16\,8\,7,109\,Starting Price: ,,
2021-12-07,Lot Dial Indicators,50,,,,,,Starting Price: ,,
2021-12-07,Central Dial Indicator W/ interchangable tips W/ Box,,19,,,111-A-1,2\,\,9\,5\,4,111\,Starting Price: ,,
2021-12-07,18%,,,,,,,Starting Price: ,,
2021-12-07,Tax,0,,,,,,Starting Price: ,,
2021-12-08,Lot Astd Carbide Endmills (30.5 lbs),90,,,,,,Starting Price: ,,
2021-12-08,18% Buyers Pemium,16.2,,,,,,Starting Price: ,,
2021-12-08,Tax,0,,,,,,Starting Price: ,,
2021-12-16,18\" Crescent Wrench China and BlkHawk 1 1/2\" Wrench,25,5,-20,2022-01-15,95-A-1,6\,\,20\,6\,3,95\,Starting Price: ,,
2021-12-16,2 Tool Boxes (2-drawer Kennedy and Test Rite),45,,,,,,Starting Price: ,,
2021-12-16,40 Drawer Small Parts Cabinet,5,,,,,,Starting Price: ,,
2021-12-16,Lot Astd Wrenches,15,36.98,21.98,,,,Starting Price: ,,
2021-12-16,KMart Socket Set,,0.99,,2022-03-03,93-A-1,6\,\,16\,2\,5,93\,Starting Price: ,,
2021-12-16,Armstrong Wrenches,,35,,2022-01-12,100-A-1,5\,\,20\,5\,3,100\,Starting Price: ,,
2021-12-16,Astd Tiwan Wrenches - Kmart,,0.99,,2022-03-03,102-A-1,6\,\,14\,4\,2,102\,Starting Price: ,,
2021-12-16,Lot Astd Universal Wrenches,,0,,,103-A-1,3\,\,12\,6\,2,103\,Starting Price: Thrown Out,,
2021-12-16,Lot Sockets and Rachets/Breakers,15,,,,,,Starting Price: ,,
2021-12-16,Armstrong Armaloy 1/2\" Socket Set,,,,,,,Starting Price: ,,
2021-12-16,12 Pc. Misc Sockets,,,,,123-A-1,8\,\,16\,7\,5,123\,Starting Price: ,,
2021-12-16,7 Large Astd Hex Wrenches,5,,,,,,Starting Price: ,,
2021-12-16,Lot,350,530,180,,,,Starting Price: ,,
2021-12-16,Harig Grind All No. 1,,480,,2022-01-18,94-A-1,18\,\,11\,11\,9,94\,Starting Price: ,,
2021-12-16,Starrett 568 V-Block + clamp,,50,,2022-02-07,97-A-1,5\,\,7\,6\,9,97\,Starting Price: ,,
2021-12-16,Bridgeport No. 2 R8 Boring Head,80,130,50,2022-01-11,96-A-1,7\,\,9\,5\,5,96\,Starting Price: ,,
2021-12-16,4 Drill Indexes,15,,,,,,Starting Price: ,,
2021-12-16,18%,99.9,,,,,,Starting Price: ,,
2021-12-16,Tax,52.39,,,,,,Starting Price: ,,
2021-12-17,Shop-Vac 5 Gal\, 5.5 Peak HP,20,,,,,,Starting Price: ,,
2021-12-17,18%,3.6,,,,,,Starting Price: ,,
2021-12-17,Tax,0,,,,,,Starting Price: ,,
2022-01-06,16 Rolls Packing Tape,23.02,,-23.02,,,,Starting Price: ,,
2022-01-13,Mitutoyo 0-6 Micrometer Set,150,,,,,,Starting Price: ,,
2022-01-13,Mitutoyo 6-12 Micrometer Set,200,,,,,,Starting Price: ,,
2022-01-13,Buyer's Premium,63,,,,,,Starting Price: ,,
2022-01-13,Lot,54.7,20,-34.7,,,,Starting Price: ,,
2022-01-13,Mitutoyo 3-4,,,,,,,Starting Price: ,,
2022-01-13,Brown and Sharpe 5-6,,,,,,,Starting Price: ,,
2022-01-13,Starrett 2-3 No\, 436\, 0.001\, no rachet\, no carbide tips,,20,,2022-03-02,110-A-1,2\,\,9\,6\,3,110\,Starting Price: ,,
2022-01-18,Mitutoyo 1-2 Micrometer w/ Standard w/ Case,48.4,,,,,,Starting Price: ,,
2022-02-01,3.091 + 3.905 + 4.4 Ft 4/4 Soft Maple Wormy\, 2.85/ft,35.73,,,,,,Starting Price: ,,
2022-02-10,Mitutoyo Gauge Block Set A Grade - Incomplete,70,31.06,38.94,2022-04-01,106-A-1,9\,\,16\,12\,7,106\,Starting Price: ,,
2022-02-10,Gage block Set - Unbranded\, Incomplete,10,,,,,,Starting Price: ,,
2022-02-10,Lot 4 Astd Live Centers,150,,,,,,Starting Price: \,Includes Skoda live center for set,,
2022-02-10,Skoda Live Center Set,130,,,,,,Starting Price: ,,
2022-02-10,Lot 6 Taft Pierce No. 192 (Ground) Angle Plates,220,450,230,,,,Starting Price: ,,
2022-02-10,A,,130,,2022-03-07,112-A-1,16\,\,12\,8\,8,112\,Starting Price: 112A,,
2022-02-10,B,,,,,113-A-1,18\,\,12\,8\,8,113\,Starting Price: 113B,,
2022-02-10,C,,100,,2022-05-29,114-A-1,18\,\,12\,8\,8,114\,Starting Price: 114C,,
2022-02-10,D,,100,,2022-05-29,115-A-1,18\,\,12\,8\,8,115\, 1\,Starting Price: 115D,,
2022-02-10,E,,,,,116-A-1,18\,\,16\,8\,7,116\,Starting Price: 116E,,
2022-02-10,F,,120,,2022-03-02,117-A-1,19\,\,16\,8\,7,117\,Starting Price: 117F,,
2022-02-10,Royal Oak D-S Grinder,110,,,,,,Starting Price: ,,
2022-02-10,Deltronic Pin Gauge Set,140,,,,,,Starting Price: ,,
2022-02-10,Tax,73.48,,-73.48,,,,Starting Price: ,,
2022-02-10,Premium,149.4,,-149.4,,,,Starting Price: ,,
2022-02-15,Lot,225,1033,808,,,,Starting Price: ,,
2022-02-15,Royal Live Center Set MT4,,585,,2022-04-19,118-A-1,24\,\,23\,13\,11,118\,Starting Price: ,,
2022-02-15,3 Extra Live Centers for Royal Set MT4,,20,,,121-A-1,3\,\,7\,6\,3,121\,Starting Price: ,,
2022-02-15,4 Extra Live Centers for Royal Set MT4,,,,,122-A-1,4\,\,7\,6\,3,122\,Starting Price: ,,
2022-02-15,Cat 50 Tool Holder (?) Unknown (CAD?),,20,,2022-03-26,124-A-1,18\,\,16\,12\,7,124\,Starting Price: ,,
2022-02-15,NOS Jacobs Chuck W/ box\, 5-20mm\, \,18-.80\"\, 36 & 3 MT,,51,,2022-03-05,125-A-1,4\,\,7\,7\,5,125\,Starting Price: ,,
2022-02-15,Hardinge Spindle Nose Cover - HLVH HLV-H TFB?,,35,,2022-08-30,151-A-1,2\,\,8\,8\,6,151\,Starting Price: \, Actual Weight: (1.0lbs),,
